bibkg_id,wikidata_id,other_wikidata_ids,dblp_id,DBLP publication ID,DBLP venue ID,DBLP event ID,DOI,arXiv ID,ieeeXplore,hdl.handle,d-nb.info,ACM Classification Code,ACM Digital Library citation ID,ACM Digital Library event ID,ethos,ISBN-10,ISBN-13,DBLP author ID,ORCID ID,Google Scholar ID
a_Alessia_Paglialonga,Q57711113,,homepages/59/11327,,,,,,,,,,,,,,,59/11327,,
a_Paola_Bonizzoni,Q57713455,,homepages/80/4509,,,,,,,,,,,,,,,80/4509,0000-0001-7289-4988,D0PN4uEAAAAJ
a_Helena_Cousijn,Q57764142,,homepages/71/10742,,,,,,,,,,,,,,,71/10742,,
a_S_eacute_bastien_V_eacute_rel,Q57772196,,homepages/04/2122,,,,,,,,,,,,,,,04/2122,,
a_Sophia_Yakoubov,Q57772615,,homepages/152/5292,,,,,,,,,,,,,,,152/5292,,
a_Vittorio_Bucci,Q57885888,,homepages/275/4510,,,,,,,,,,,,,,,275/4510,,
a_Marko_A__Rodriguez,Q57894247,,homepages/r/MarkoRodriguez,,,,,,,,,,,,,,,r/MarkoRodriguez,,
a_Thomas_Mejer_Hansen,Q57897356,,homepages/13/10395,,,,,,,,,,,,,,,13/10395,,
a_Xavier_D_eacute_robert,Q57901043,,homepages/52/10501,,,,,,,,,,,,,,,52/10501,,
a_Cid_aacute_lia_Costa_Fonte,Q57910578,,homepages/74/4471,,,,,,,,,,,,,,,74/4471,,
a_Satish_Karra,Q57911047,,homepages/69/8318,,,,,,,,,,,,,,,69/8318,,
a_Elena_N__Akimova,Q57915035,,homepages/65/2627,,,,,,,,,,,,,,,65/2627,,
a_Federico_Di_Traglia,Q57919730,,homepages/233/5926,,,,,,,,,,,,,,,233/5926,,
a_Fran_ccedil_ois_Waldner,Q57959718,,homepages/172/5767,,,,,,,,,,,,,,,172/5767,,
a_Zhenhong_Du,Q57971227,,homepages/152/4615,,,,,,,,,,,,,,,152/4615,,
a_Jacqueline_A__L__MacArthur,Q57999959,,homepages/141/5347,,,,,,,,,,,,,,,141/5347,,
a_Andreas_Gregoriades,Q58003036,,homepages/32/1597,,,,,,,,,,,,,,,32/1597,,
a_Yael_Edan,Q58003144,,homepages/82/2220,,,,,,,,,,,,,,,82/2220,,
a_Giuseppe_Inturri,Q58005433,,homepages/141/6513,,,,,,,,,,,,,,,141/6513,,
a_Ulrike_Wuttke,Q58033624,,homepages/184/3717,,,,,,,,,,,,,,,184/3717,,
a_Thomas_Apperley,Q58049988,,homepages/28/6543,,,,,,,,,,,,,,,28/6543,,
a_Hristos_Tyralis,Q58051613,,homepages/212/2692,,,,,,,,,,,,,,,212/2692,,
a_Szymon_Grabowski,Q58059554,,homepages/68/1552,,,,,,,,,,,,,,,68/1552,0000-0003-1714-1224,
a_Christian_L__E__Franzke,Q58065216,,homepages/155/9242,,,,,,,,,,,,,,,155/9242,,
a_Eric_E__Small,Q58096315,,homepages/90/10416,,,,,,,,,,,,,,,90/10416,0000-0002-5010-4954,co33aioAAAAJ
a_Asta_K__H_aring_berg,Q58119059,,homepages/18/11404,,,,,,,,,,,,,,,18/11404,,
a_Rafael_Wittek,Q58179937,,homepages/52/8016,,,,,,,,,,,,,,,52/8016,,
a_Pasquale_Caianiello,Q58195247,,homepages/15/5693,,,,,,,,,,,,,,,15/5693,0000-0003-1006-326X,
a_Ana_Rita_Londral,Q58200050,,homepages/77/2029,,,,,,,,,,,,,,,77/2029,,
a_Peter_L__Pulsifer,Q58208845,,homepages/161/9142,,,,,,,,,,,,,,,161/9142,,
a_F__Javier_Mart_iacute_n_Torres,Q58209160,,homepages/165/6942,,,,,,,,,,,,,,,165/6942,,
a_Leonardo_Ricci,Q58209488,,homepages/138/2175,,,,,,,,,,,,,,,138/2175,,
a_Scott_C__Chapman,Q58212630,,homepages/69/4954,,,,,,,,,,,,,,,69/4954,,
a_Andreas_R__Gschwind,Q58232675,,homepages/140/3405,,,,,,,,,,,,,,,140/3405,,
a_Mirko_Marras,Q58233419,,homepages/208/4100,,,,,,,,,,,,,,,208/4100,0000-0003-1989-6057,
a_Hemanshu_Roy_Pota,Q58234144,,homepages/84/1000,,,,,,,,,,,,,,,84/1000,,
a_Maria_Jos_eacute__Brites,Q58237817,,homepages/269/7484,,,,,,,,,,,,,,,269/7484,,
a_Richard_D__Hedger,Q58251261,,homepages/82/7263,,,,,,,,,,,,,,,82/7263,,
a_Rembrandt_Bakker,Q58304711,,homepages/06/7007,,,,,,,,,,,,,,,06/7007,,
a_Jaume_Arn_oacute_,Q58305418,,homepages/46/9564,,,,,,,,,,,,,,,46/9564,,
a_Michelle_Loveless,Q58316241,,homepages/283/1797,,,,,,,,,,,,,,,283/1797,,
a_Giulia_Menconi,Q58320073,,homepages/03/5488,,,,,,,,,,,,,,,03/5488,,
a_Karol_Horodecki,Q58332849,,homepages/32/5714,,,,,,,,,,,,,,,32/5714,,
a_Denis_Sheynikhovich,Q58357181,,homepages/24/6435,,,,,,,,,,,,,,,24/6435,,
a_Tiancheng_Li,Q58362143,,homepages/92/250,,,,,,,,,,,,,,,92/250,,
a_Gilberto_Brambilla,Q58374304,,homepages/188/9661,,,,,,,,,,,,,,,188/9661,,
a_Vanda_Santos,Q58402928,,homepages/77/783,,,,,,,,,,,,,,,77/783,,
a_Jorge_Tiago_Martins,Q58410432,,homepages/163/7098,,,,,,,,,,,,,,,163/7098,,
a_Kjeld_Schmidt,Q58424474,,homepages/60/803,,,,,,,,,,,,,,,60/803,,
a_Salvatore_Filippo_Di_Gennaro,Q58430775,,homepages/188/7156,,,,,,,,,,,,,,,188/7156,,
a_Iwona_S__Stachlewska,Q58433339,,homepages/210/0623,,,,,,,,,,,,,,,210/0623,,
a_Mohammad_R__Jahanshahi,Q58468062,,homepages/124/2196,,,,,,,,,,,,,,,124/2196,,
a_Klaus_Havelund,Q58468079,,homepages/84/3029,,,,,,,,,,,,,,,84/3029,,
a_Oiwi_Parker_Jones,Q58500118,,homepages/204/2386,,,,,,,,,,,,,,,204/2386,,
a_Gear_oacute_id__Oacute__Laighin,Q58621376,,homepages/82/3961,,,,,,,,,,,,,,,,,j4btiysAAAAJ
a_Iosif_Salem,Q58622085,,homepages/22/11536,,,,,,,,,,,,,,,22/11536,,
a_Ana_M__Ribeiro,Q58642480,,homepages/176/7791,,,,,,,,,,,,,,,176/7791,0000-0003-4269-1420,
a_Naresh_Kumar_Ravichandran,Q58656838,,homepages/206/5215,,,,,,,,,,,,,,,206/5215,,
a_Stylianos_D__Assimonis,Q58658183,,homepages/57/7881,,,,,,,,,,,,,,,57/7881,,
a_Andreas_Petutschnig,Q58674874,,homepages/222/6146,,,,,,,,,,,,,,,222/6146,,
a_Fara_oacute_n_Llorens_Largo,Q58681327,,homepages/134/9618,,,,,,,,,,,,,,,134/9618,,
a_David_L__B__Schwappach,Q58739816,,homepages/128/2340,,,,,,,,,,,,,,,128/2340,,
a_Ka_Meng_Lei,Q58797715,,homepages/158/9124,,,,,,,,,,,,,,,158/9124,,
a_Paulo_E__Melo,Q58862820,,homepages/265/8701,,,,,,,,,,,,,,,265/8701,,
a_Diego_Arcos_Aviles,Q58864831,,homepages/214/8857,,,,,,,,,,,,,,,214/8857,,
a_Carlos_Loucera,Q58898653,,homepages/156/3756,,,,,,,,,,,,,,,156/3756,,
a_Mar_iacute_a_Poveda_Villal_oacute_n,Q58990389,,homepages/00/11426,,,,,,,,,,,,,,,00/11426,,
a_Gandeva_B__Satrya,Q59066812,,homepages/166/1796,,,,,,,,,,,,,,,166/1796,,
a_Diego_R__Faria,Q59095594,,homepages/91/7743,,,,,,,,,,,,,,,91/7743,,
a_Panagiotis_Papapetrou,Q59186421,,homepages/59/3814,,,,,,,,,,,,,,,59/3814,,
a_Chase_L__Beisel,Q59192677,,homepages/27/11018,,,,,,,,,,,,,,,27/11018,,
a_Xirong_Li,Q59194567,,homepages/58/5856,,,,,,,,,,,,,,,58/5856,,
a_Terece_L__Turton,Q59222729,,homepages/179/5066,,,,,,,,,,,,,,,179/5066,,
a_Lu_iacute_s_Miguel_Campos,Q59257786,,homepages/78/7512,,,,,,,,,,,,,,,78/7512,0000-0002-6200-8492,
a_Domenico_Camarda,Q59261448,,homepages/57/1079,,,,,,,,,,,,,,,57/1079,,
a_Julien_A__Raemy,Q59286487,,homepages/282/2465,,,,,,,,,,,,,,,282/2465,,
a_Salim_Bouzebda,Q59392434,,homepages/125/1723,,,,,,,,,,,,,,,125/1723,,
a_Arlene_Astell,Q59393223,,homepages/14/2924,,,,,,,,,,,,,,,14/2924,,
a_Masashi_Aono,Q59484930,,homepages/17/925,,,,,,,,,,,,,,,17/925,0000-0001-8676-9643,
a_Giovanna_Morigi,Q59487828,,homepages/65/8034,,,,,,,,,,,,,,,65/8034,,
a_Pirita_Seitamaa_Hakkarainen,Q59491147,,homepages/19/7382,,,,,,,,,,,,,,,19/7382,0000-0001-7493-7435,
a_Marta_Villegas,Q59505767,,homepages/52/4795,,,,,,,,,,,,,,,,,lu5cBi8AAAAJ
a_George_Chacko,Q59507683,,homepages/249/2813,,,,,,,,,,,,,,,249/2813,0000-0002-2127-1892,
a_Rebecca_J__Parsons,Q59525763,,homepages/75/3939,,,,,,,,,,,,,,,75/3939,,
a_Hartmut_Ehrig,Q59533260,,homepages/e/HartmutEhrig,,,,,,,,,,,,,,,e/HartmutEhrig,,
a_Slawomir_Sujecki,Q59539434,,homepages/49/8232,,,,,,,,,,,,,,,49/8232,,
a_Ian_Utting,Q59562986,,homepages/67/4837,,,,,,,,,,,,,,,67/4837,,
a_Agnieszka_Rybarczyk,Q59564119,,homepages/118/8118,,,,,,,,,,,,,,,118/8118,,
a_Patrizia_Marti,Q59569641,,homepages/69/1148,,,,,,,,,,,,,,,69/1148,,
a_Anett_Hoppe,Q59588839,,homepages/117/9808,,,,,,,,,,,,,,,117/9808,,
a_Oliver_Lemon,Q59590472,,homepages/36/6352,,,,,,,,,,,,,,,36/6352,,
a_Aykut_Beke,Q59591991,,homepages/169/5138,,,,,,,,,,,,,,,169/5138,0000-0003-4620-8061,
a_Timo_G_ouml_tzelmann,Q59593041,,homepages/43/686,,,,,,,,,,,,,,,43/686,0000-0002-6472-0926,
a_Tom_Kwanya,Q59610226,,homepages/145/8237,,,,,,,,,,,,,,,145/8237,0000-0002-6306-2669,
a_Michel_Bierlaire,Q59610638,,homepages/20/2321,,,,,,,,,,,,,,,20/2321,,
a_Robert_Halir,Q59622142,,homepages/231/3561,,,,,,,,,,,,,,,231/3561,,
a_Stefano_Vitturi,Q59667713,,homepages/96/5390,,,,,,,,,,,,,,,96/5390,0000-0003-4203-2791,
a_Sidharth_Misra,Q59669382,,homepages/93/8955,,,,,,,,,,,,,,,93/8955,,
a_Bigna_Lenggenhager,Q59676900,,homepages/188/9532,,,,,,,,,,,,,,,188/9532,,
a_Christian_Quadri,Q59677906,,homepages/23/10643,,,,,,,,,,,,,,,23/10643,,
a_Andrew_J__Campbell,Q59682607,,homepages/155/2018,,,,,,,,,,,,,,,155/2018,,
a_Scinob_Kuroki,Q59682683,,homepages/45/11460,,,,,,,,,,,,,,,45/11460,,
a_Jinchao_Chen,Q59683202,,homepages/147/0451,,,,,,,,,,,,,,,147/0451,,
a_David_E__Thompson_0001,Q59687971,,homepages/66/3997-1,,,,,,,,,,,,,,,66/3997-1,,
a_Tamara_L__Watson,Q59688220,,homepages/152/1847,,,,,,,,,,,,,,,152/1847,,
a_Mohammed_Saqr,Q59688350,,homepages/248/4721,,,,,,,,,,,,,,,248/4721,,
a_Tim_S__Evans,Q59690508,,homepages/136/5672,,,,,,,,,,,,,,,136/5672,,
a_Andrea_Finke,Q59691035,,homepages/72/7576,,,,,,,,,,,,,,,72/7576,,
a_Youngdoo_Son,Q59694701,,homepages/45/11481,,,,,,,,,,,,,,,45/11481,,
a_Nicholas_V__Olijnyk,Q59695413,,homepages/168/9263,,,,,,,,,,,,,,,168/9263,,
a_Anum_Shafiq,Q59700775,,homepages/258/3231,,,,,,,,,,,,,,,258/3231,,
a_Yongchun_Zuo,Q59704695,,homepages/43/8348,,,,,,,,,,,,,,,43/8348,,
a_Ramon_Pires,Q59706026,,homepages/123/7573,,,,,,,,,,,,,,,123/7573,,
a_Jan_Brus,Q59709437,,homepages/40/10154,,,,,,,,,,,,,,,40/10154,,6R_grPgAAAAJ
a_Tze_Leung_Lai,Q59747239,,homepages/78/5366,,,,,,,,,,,,,,,78/5366,,
a_Desmond_Ong,Q59747278,,homepages/176/0245,,,,,,,,,,,,,,,176/0245,,
a_Arvind_Satyanarayan,Q59747583,,homepages/39/11083,,,,,,,,,,,,,,,39/11083,,
a_Ulrik_Buchholtz,Q59749232,,homepages/188/6106,,,,,,,,,,,,,,,188/6106,,
a_Alan_T__Asbeck,Q59749641,,homepages/42/6120,,,,,,,,,,,,,,,42/6120,,
a_Mihail_N__Kolountzakis,Q59750994,,homepages/01/2329,,,,,,,,,,,,,,,01/2329,,
a_Isabel_Hilliger,Q59751091,,homepages/182/1339,,,,,,,,,,,,,,,182/1339,,
a_Youngjune_Gwon,Q59751719,,homepages/51/2783,,,,,,,,,,,,,,,51/2783,,
a_Alon_Kipnis,Q59752535,,homepages/143/0676,,,,,,,,,,,,,,,143/0676,,
a_Vanessa_Svihla,Q59763578,,homepages/27/7511,,,,,,,,,,,,,,,27/7511,,
a_Max_Birk,Q59764221,,homepages/128/9299,,,,,,,,,,,,,,,128/9299,,
a_Robert_N__Stewart,Q59815688,,homepages/159/1016,,,,,,,,,,,,,,,159/1016,,
a_Amedeo_Chiribiri,Q59820141,,homepages/41/8757,,,,,,,,,,,,,,,41/8757,,
a_Kento_Takabayashi,Q59831298,,homepages/145/2871,,,,,,,,,,,,,,,145/2871,0000-0001-5189-9253,
a_Jeff_Z__Pan,Q59845193,,homepages/59/6490,,,,,,,,,,,,,,,,,zLDAY8QAAAAJ
a_Shengwen_Li,Q59866357,,homepages/73/1167,,,,,,,,,,,,,,,73/1167,,
a_Davide_Radi,Q59912857,,homepages/130/1325,,,,,,,,,,,,,,,130/1325,0000-0001-9752-4537,
a_Ali_Hosseininaveh,Q59917243,,homepages/123/2154,,,,,,,,,,,,,,,123/2154,,
a_Stan_Karanasios,Q60023548,,homepages/78/6557,,,,,,,,,,,,,,,78/6557,,
a_Stefan_Wrobel,Q60029549,,homepages/w/StefanWrobel,,,,,,,,,,,,,,,w/StefanWrobel,,
a_Joshua_D__Summers,Q60142914,,homepages/01/7095,,,,,,,,,,,,,,,01/7095,,
a_Nicolas_Perry,Q60160192,,homepages/34/5254,,,,,,,,,,,,,,,34/5254,,
a_Rex_E__Jung,Q60170498,,homepages/116/3953,,,,,,,,,,,,,,,116/3953,,
a_Magnus_Jansson,Q60177241,,homepages/10/5572,,,,,,,,,,,,,,,10/5572,,
a_Alvaro_Gomariz_Carrillo,Q60195399,,homepages/181/6785,,,,,,,,,,,,,,,181/6785,,
a_Petar_Sabev_Varbanov,Q60226489,,homepages/91/8800,,,,,,,,,,,,,,,91/8800,,
a_Adria_Rovira_Garcia,Q60391103,,homepages/160/8569,,,,,,,,,,,,,,,160/8569,,
a_Maria_A__Woodruff,Q60400138,,homepages/206/0700,,,,,,,,,,,,,,,206/0700,,
a_Luca_di_Rienzo,Q60532969,,homepages/21/7619,,,,,,,,,,,,,,,21/7619,,
a_Samuel_Tammas_Williams,Q60533365,,homepages/274/5533,,,,,,,,,,,,,,,274/5533,,
a_Saverio_Bolognani,Q60576700,,homepages/42/9830,,,,,,,,,,,,,,,42/9830,,
a_Ali_R__Ansari,Q60619065,,homepages/00/5845,,,,,,,,,,,,,,,00/5845,,
a_Elvinia_Riccobene,Q60647596,,homepages/60/2903,,,,,,,,,,,,,,,60/2903,,
a_Domenico_Lembo,Q60656018,,homepages/91/2168,,,,,,,,,,,,,,,91/2168,,
a_Julian_Varghese,Q60660134,,homepages/131/9864,,,,,,,,,,,,,,,131/9864,,
a_Ekaterina_I__Izgorodina,Q60666536,,homepages/283/8585,,,,,,,,,,,,,,,283/8585,,
a_Dominik_Batorski,Q60734537,,homepages/169/1144,,,,,,,,,,,,,,,169/1144,,
a_Malcolm_MacDonald,Q60736411,,homepages/69/10011,,,,,,,,,,,,,,,69/10011,,
a_Dominique_Dubucq,Q60808993,,homepages/171/0235,,,,,,,,,,,,,,,171/0235,,
a_Jo_atilde_o_F__Ribeiro,Q60895965,,homepages/47/10535,,,,,,,,,,,,,,,47/10535,,
a_Andr_eacute__Teixeira,Q60918813,,homepages/01/8773,,,,,,,,,,,,,,,01/8773,,
a_Sayeed_Ghani,Q60960622,,homepages/02/3933,,,,,,,,,,,,,,,02/3933,,
a_Blake_Sweeney,Q60964854,,homepages/141/4966,,,,,,,,,,,,,,,141/4966,,
a_Marguerite_Barry,Q60969732,,homepages/199/3227,,,,,,,,,,,,,,,199/3227,,
a_Yusu_Wang,Q60976797,,homepages/28/5745,,,,,,,,,,,,,,,28/5745,,
a_Khabat_Khosravi,Q60978369,,homepages/204/8945,,,,,,,,,,,,,,,204/8945,,
a_Mengfei_Yang,Q60991396,,homepages/11/3418,,,,,,,,,,,,,,,11/3418,,
a_Luis_Ramos_Pinto,Q60993460,,homepages/198/5381,,,,,,,,,,,,,,,198/5381,,
a_Kuan_Ta_Chen,Q60994333,,homepages/02/1783,,,,,,,,,,,,,,,02/1783,0000-0002-5333-7972,mgva3UgAAAAJ
a_William_R__Penuel,Q61005792,,homepages/13/2298,,,,,,,,,,,,,,,13/2298,0000-0001-7096-6669,
a_Miguel_Araujo,Q61038160,,homepages/134/5483,,,,,,,,,,,,,,,134/5483,,
a_Silvia_In_ecirc_s_Dallavalle_de_P_aacute_dua,Q61040436,,homepages/134/6463,,,,,,,,,,,,,,,134/6463,,
a_Mian_M__Ajmal,Q61045704,,homepages/32/9074,,,,,,,,,,,,,,,32/9074,,
a_Philipp_Hennig,Q61053304,,homepages/08/9077,,,,,,,,,,,,,,,,,UeG5w08AAAAJ
a_Nicolae_Lupa,Q61059484,,homepages/167/2745,,,,,,,,,,,,,,,167/2745,,
a_Bart_De_Moor,Q61089673,,homepages/66/3559,,,,,,,,,,,,,,,66/3559,,qws2WIMAAAAJ
a_Alessandro_Ricci,Q61089778,,homepages/26/6718,,,,,,,,,,,,,,,26/6718,,
a_Eva_Lagunas,Q61089779,,homepages/31/8853,,,,,,,,,,,,,,,31/8853,0000-0002-9936-7245,
a_Daniel_Limonadi,Q61089999,,homepages/127/8590,,,,,,,,,,,,,,,,,kn7jgycAAAAJ
a_Anne_Siegel,Q61090466,,homepages/20/3925,,,,,,,,,,,,,,,20/3925,,
a_Daniele_Esposito,Q61119339,,homepages/226/7872,,,,,,,,,,,,,,,226/7872,,
a_Biancamaria_Della_Vecchia,Q61135980,,homepages/84/1743,,,,,,,,,,,,,,,84/1743,0000-0002-8990-2320,
a_Thiago_C__Jesus,Q61136013,,homepages/00/10767,,,,,,,,,,,,,,,00/10767,,
a_Zhuhua_Hu,Q61138222,,homepages/147/8420,,,,,,,,,,,,,,,147/8420,,
a_Ngombo_Armando,Q61147589,,homepages/201/2122,,,,,,,,,,,,,,,201/2122,,
a_Christo_El_Morr,Q61160584,,homepages/32/2384,,,,,,,,,,,,,,,32/2384,,
a_Shing_Hong_Liu,Q61160890,,homepages/85/3136,,,,,,,,,,,,,,,85/3136,,
a_Rymantas_Kazys,Q61162908,,homepages/18/5760,,,,,,,,,,,,,,,18/5760,,
a_Byoung_S__Ham,Q61163783,,homepages/272/5568,,,,,,,,,,,,,,,272/5568,,
a_Mugahed_A__Al_antari,Q61165725,,homepages/208/3801,,,,,,,,,,,,,,,208/3801,,
a_Patrick_S__Schnable,Q61312567,,homepages/92/3398,,,,,,,,,,,,,,,92/3398,,
a_Milan_Lazeck_yacute_,Q61336195,,homepages/229/5589,,,,,,,,,,,,,,,229/5589,,
a_Michiel_Vlaminck,Q61467329,,homepages/158/0704,,,,,,,,,,,,,,,158/0704,,
a_Xiaoheng_Deng,Q61467332,,homepages/22/2465,,,,,,,,,,,,,,,22/2465,,
a_Monica_Motta,Q61480797,,homepages/54/7140,,,,,,,,,,,,,,,54/7140,0000-0002-5880-818X,
a_Eric_Cassan,Q61628237,,homepages/180/4630,,,,,,,,,,,,,,,180/4630,,
a_Raffaele_Guarasci,Q61634941,,homepages/174/7192,,,,,,,,,,,,,,,174/7192,,
a_Dashun_Wang,Q61731737,,homepages/35/9376,,,,,,,,,,,,,,,35/9376,,
a_Maria_Concetta_De_Vivo,Q61751292,,homepages/138/3317,,,,,,,,,,,,,,,138/3317,,
a_Tarek_AlSkaif,Q61756675,,homepages/163/9596,,,,,,,,,,,,,,,163/9596,,
a_Victoria_I__S__Lenz_Wiedemann,Q61780407,,homepages/148/8725,,,,,,,,,,,,,,,148/8725,,
a_Zuhairiah_Zainal_Abidin,Q61794982,,homepages/163/3028,,,,,,,,,,,,,,,163/3028,,
a_Oskars_Ozolins,Q61818079,,homepages/94/10658,,,,,,,,,,,,,,,94/10658,,
a_Saket_Srivastava,Q61822779,,homepages/02/5945,,,,,,,,,,,,,,,02/5945,,
a_Petr_Matous,Q61825011,,homepages/210/3481,,,,,,,,,,,,,,,210/3481,,
a_Dima_A__Sabbah,Q61829404,,homepages/141/1217,,,,,,,,,,,,,,,141/1217,,
a_Aldo_Minardo,Q61863200,,homepages/153/8948,,,,,,,,,,,,,,,153/8948,,
a_Trevor_M__Benson,Q61868350,,homepages/159/1687,,,,,,,,,,,,,,,159/1687,,
a_A__Psomas,Q61882861,,homepages/286/0520,,,,,,,,,,,,,,,286/0520,,
a_Rafal_Kotas,Q61906951,,homepages/176/7988,,,,,,,,,,,,,,,176/7988,0000-0003-0776-9173,
a_Klee_Irwin,Q62036492,,homepages/233/8619,,,,,,,,,,,,,,,233/8619,,
a_Maria_Salam_oacute_,Q62036978,,homepages/42/2375,,,,,,,,,,,,,,,42/2375,,
a_Vlad_Dragoi,Q62050650,,homepages/138/3326,,,,,,,,,,,,,,,138/3326,,
a_Llu_iacute_s_Padr_oacute_,Q62051131,,homepages/56/5747,,,,,,,,,,,,,,,56/5747,,
a_Saber_Jafarizadeh,Q62051827,,homepages/96/7801,,,,,,,,,,,,,,,96/7801,,
a_Khmaies_Ouahada,Q62053849,,homepages/73/4026,,,,,,,,,,,,,,,73/4026,,
a_Ayman_El_Sayed,Q62057174,,homepages/40/1082,,,,,,,,,,,,,,,40/1082,,
a_Ettore_Massera,Q62058053,,homepages/172/0358,,,,,,,,,,,,,,,172/0358,0000-0002-0613-9455,
a_Iv_aacute_n_Amaya,Q62058609,,homepages/137/1213,,,,,,,,,,,,,,,137/1213,,
a_Adam_Glos,Q62067511,,homepages/193/7349,,,,,,,,,,,,,,,193/7349,,
a_Alexander_M__Kasprzyk,Q62067853,,homepages/69/9986,,,,,,,,,,,,,,,69/9986,,
a_D_eacute_nes_Petz,Q62305486,,homepages/01/10151,,,,,,,,,,,,,,,01/10151,,
a_Phokion_G__Kolaitis,Q62560059,,homepages/k/PGKolaitis,,,,,,,,,,,,,,,k/PGKolaitis,,
a_Werner_Kuich,Q62560088,,homepages/55/65,,,,,,,,,,,,,,,55/65,,
a_Lothar_Thiele,Q62560530,,homepages/t/LotharThiele,,,,,,,,,,,,,,,t/LotharThiele,0000-0001-6139-868X,
a_Wenwu_Zhu_0001,Q62560659,,homepages/97/6308-1,,,,,,,,,,,,,,,97/6308-1,,
a_Manuel_J__Freire,Q62587826,,homepages/130/3515,,,,,,,,,,,,,,,130/3515,,
a_David_G__Durand,Q62602067,,homepages/45/3834,,,,,,,,,,,,,,,45/3834,,
a_J_uuml_rgen_Teich,Q62729152,,homepages/t/JurgenTeich,,,,,,,,,,,,,,,t/JurgenTeich,0000-0001-6285-5862,
a_Nicole_Hamilton,Q62755262,,homepages/80/3973,,,,,,,,,,,,,,,80/3973,,
a_Stefan_Poslad,Q62832095,,homepages/99/3504,,,,,,,,,,,,,,,99/3504,,
a_Luigi_Maria_Galantucci,Q62943528,,homepages/77/1803,,,,,,,,,,,,,,,,,EKqaJyIAAAAJ
a_Harm_Derksen,Q63080001,,homepages/50/316,,,,,,,,,,,,,,,50/316,,
a_Dympna_O_Sullivan,Q63229852,,homepages/56/5971,,,,,,,,,,,,,,,56/5971,,
a_Ramona_L__Walls,Q63240627,,homepages/118/8373,,,,,,,,,,,,,,,118/8373,,
a_Adonis_Bogris,Q63386043,,homepages/97/7883,,,,,,,,,,,,,,,97/7883,,
a_Silvia_Licciardi,Q63413182,,homepages/168/9471,,,,,,,,,,,,,,,168/9471,,
a_Alfonso_Senatore,Q63615696,,homepages/22/6874,,,,,,,,,,,,,,,22/6874,,
a_Erkki_Somersalo,Q63865092,,homepages/19/3545,,,,,,,,,,,,,,,19/3545,0000-0001-5099-3512,
a_Serge_P__J__M__Horbach,Q63881994,,homepages/209/8534,,,,,,,,,,,,,,,209/8534,,
a_Zouhair_Haddi,Q63959531,,homepages/171/1705,,,,,,,,,,,,,,,171/1705,,
a_Fabio_Principato,Q63964778,,homepages/191/0788,,,,,,,,,,,,,,,191/0788,,
a_Xavier_Maldague,Q64007632,,homepages/67/4027,,,,,,,,,,,,,,,67/4027,,
a_Tal_Chen_Rabinowitch,Q64149522,,homepages/80/736,,,,,,,,,,,,,,,80/736,,
a_In_ecirc_s_Amaral,Q64657905,,homepages/182/6304,,,,,,,,,,,,,,,182/6304,,
a_Isabel_S_aacute__Correia,Q64698300,,homepages/97/6938,,,,,,,,,,,,,,,97/6938,,
a_Elisabeth_G__E__de_Vries,Q64712784,,homepages/268/8616,,,,,,,,,,,,,,,268/8616,,
a_Anabela_C__Alves,Q64748524,,homepages/53/8227,,,,,,,,,,,,,,,,0000-0002-2926-4187,
a_Masaaki_Sugihara,Q64783176,,homepages/45/5079,,,,,,,,,,,,,,,45/5079,,
a_Udo_Seiffert,Q64787166,,homepages/67/5164,,,,,,,,,,,,,,,67/5164,,
a_Luca_de_Alfaro,Q64796904,,homepages/d/LucadeAlfaro,,,,,,,,,,,,,,,,,gkACFVcAAAAJ
a_Mou_Leong_Tan,Q64863647,,homepages/196/9299,,,,,,,,,,,,,,,196/9299,,
a_Yong_Zhao_0012,Q64873957,,homepages/14/1356-12,,,,,,,,,,,,,,,,0000-0003-2570-3987,
a_Igino_Coco,Q64899832,,homepages/287/8087,,,,,,,,,,,,,,,287/8087,,
a_Daniel_Andr_eacute__Duecker,Q64968924,,homepages/201/8762,,,,,,,,,,,,,,,201/8762,,
a_Berthold_K__P__Horn,Q65030206,,homepages/h/BertholdKPHorn,,,,,,,,,,,,,,,h/BertholdKPHorn,0000-0003-3434-391X,
a_Moritz_Grosse_Wentrup,Q65055728,,homepages/69/3654,,,,,,,,,,,,,,,,,15GNzKcAAAAJ
a_Gizem_Korkmaz,Q65785266,,homepages/142/2598,,,,,,,,,,,,,,,142/2598,0000-0002-4947-6320,
a_Jean_Marc_Petit,Q66008386,,homepages/p/JMPetit,,,,,,,,,,,,,,,p/JMPetit,0000-0002-0015-745X,
a_Vlad_Vicol,Q66457163,,homepages/154/3144,,,,,,,,,,,,,,,154/3144,,
a_Eugenia_M__W__Ng,Q66692650,,homepages/89/1269,,,,,,,,,,,,,,,89/1269,,
a_J__Nathan_Matias,Q66724686,,homepages/13/3509,,,,,,,,,,,,,,,13/3509,,
a_Ralph_Dubayah,Q66731735,,homepages/77/3063,,,,,,,,,,,,,,,77/3063,,
a_Jan_R__Schultz,Q67199069,,homepages/26/7017,,,,,,,,,,,,,,,26/7017,,
a_Alireza_Gharabaghi,Q67220769,,homepages/86/4749,,,,,,,,,,,,,,,86/4749,,
a_Matthew_Botvinick,Q67256247,,homepages/98/5712,,,,,,,,,,,,,,,98/5712,,
