bibkg_id,wikidata_id,previous_link,other_wikidata_ids,dblp_id,linked_by_id,linked_by_id_recursion_authors,linked_by_id_recursion_journals,linked_by_id_recursion_publications,linked_by_comparisons,linked_by_comparisons_recursion_authors,linked_by_comparisons_recursion_journals,linked_by_comparisons_recursion_publications
a_David_S__Taubman,Q29259259,Q90716026,Q90716026,homepages/t/DavidSTaubman,1,,,,,,,
a_David_Abramson,Q29261854,,,homepages/09/6203,1,,,,,,,
a_Deanna_Needell,Q29268511,,,homepages/03/2691,1,,,,,,,
a_Giovanni_Spagnuolo,Q29342359,Q59694691,,homepages/43/4760,1,,,,,,,
a_Moshe_Tennenholtz,Q29351163,Q89599585,,homepages/t/MosheTennenholtz,1,,,,,,,
a_Elena_Yanovskaya,Q29359770,,,homepages/29/11419,1,,,,,,,
a_Hani_Hagras,Q29387125,Q54292984,,homepages/86/6357,1,,,,,,,
a_Gaudenzio_Meneghesso,Q29387305,Q56998943,,homepages/01/1580,1,,,,,,,
a_Bayya_Yegnanarayana,Q29387729,,,homepages/43/1564,1,,,,,,,
a_Kaustav_Banerjee,Q29452896,Q59749839,,homepages/19/2960,1,,,,,,,
a_Carl_Chiarella,Q30069255,,,homepages/72/2611,1,,,,,,,
a_Roger_K__Moore,Q30069648,Q101043810,,homepages/25/678,1,,,,,,,
a_Geir_B__Asheim,Q30071203,Q79336637,,homepages/64/7016,1,,,,,,,
a_Michael_Koetter,Q30073027,,,homepages/37/4676,1,,,,,,,
a_Karl_H__Schlag,Q30074480,,,homepages/83/11120,1,,,,,,,
a_Rommert_Dekker,Q30075219,Q57046547,,homepages/98/6203,1,,,,,,,
a_Attila_Tasn_aacute_di,Q30079173,,,homepages/70/9356,1,,,,,,,
a_Angelo_Antoci,Q30079559,Q63379613,Q63379613,homepages/67/11117,1,,,,,,,
a_Marco_Scarsini,Q30084712,,,homepages/33/1892,1,,,,,,,
a_Jordi_Cortadella,Q30122211,Q56886427,,homepages/98/290,1,,,,,,,
a_Maeike_Zijlmans,Q30131280,Q43141872,,homepages/138/7586,1,,,,,,,
a_Sheldon_Goldstein,Q30250122,,,homepages/122/7674,1,,,,,,,
a_Rasmus_Bro,Q30301679,Q47504202,,homepages/32/542,1,,,,,,,
a_Abigail_Doyle,Q30323326,,,homepages/245/2675,1,,,,,,,
a_Noel_Southall,Q30470537,,,homepages/148/2172,1,,,,,,,
a_G_uuml_nther_Deuschl,Q30501407,Q78093317,,homepages/11/2121,1,,,,,,,
a_Alexander_M__Walter,Q30502732,,,homepages/155/2152,1,,,,,,,
a_Kostya_Khanin,Q30525230,,,homepages/129/7772,1,,,,,,,
a_Igor_Mezic,Q30592587,Q56841598,,homepages/76/6498,1,,,,,,,
a_Panu_Somervuo,Q31057673,Q90781564,,homepages/34/4862,1,,,,,,,
a_Michael_S__Landy,Q33043994,Q41045228,,homepages/47/2308,1,,,,,,,
a_Jean_Fr_eacute_d_eacute_ric_Gerbeau,Q33102250,,,homepages/39/4876,1,,,,,,,
a_Francis_J__Doyle_III,Q33103799,Q89496434,,homepages/65/2715,1,,,,,,,
a_Fei_Yue_Wang_0001,Q33103894,Q101157184,Q101157184,homepages/14/374-1,1,,,,,,,
a_Huy_ecirc_n_Pham,Q33126056,,,homepages/11/8186,1,,,,,,,
a_Hazel_Hall,Q34004328,,,homepages/78/1646,1,,,,,,,
a_Frank_Straube,Q35010317,,,homepages/00/9452,1,,,,,,,
a_Stewart_Heitmann,Q37375684,,,homepages/155/2710,1,,,,,,,
a_Katherine_D__McMahon,Q37381426,,,homepages/156/4933,1,,,,,,,
a_Christian_M__Zechmann,Q37838780,,,homepages/58/3867,1,,,,,,,
a_Constantinos_I__Siettos,Q37839002,,,homepages/21/147,1,,,,,,,
a_Vitaly_Napadow,Q38055556,Q51121506,,homepages/116/8972,1,,,,,,,
a_Douglas_S__Bridges,Q38170627,,,homepages/b/DSBridges,1,,,,,,,
a_Tomoyuki_Matsumoto,Q38549475,,,homepages/81/10053,1,,,,,,,
a_Sonya_Girdler,Q38589251,,,homepages/188/2398,1,,,,,,,
a_Daniel_S__Elson,Q38803096,Q79915799,,homepages/32/4675,1,,,,,,,
a_Neil_D__Reeves,Q39186628,,,homepages/205/2810,1,,,,,,,
a_Jean_Philippe_P__Richard,Q39387707,,,homepages/00/1730,1,,,,,,,
a_Paul_G__Mullins,Q39507264,,,homepages/139/1552,1,,,,,,,
a_Susana_Puig,Q39569153,,,homepages/08/6317,1,,,,,,,
a_Andrea_Cavallo,Q39621733,,,homepages/94/11230,1,,,,,,,
a_Umberto_Castiello,Q39621810,,,homepages/74/7945,1,,,,,,,
a_Rosa_Mar_iacute_a_Mench_oacute_n_Lara,Q39622163,,,homepages/15/9589,1,,,,,,,
a_Axel_Rosenhahn,Q39712655,,,homepages/48/8484,1,,,,,,,
a_Gabriela_Marinoschi,Q39885867,Q56807995,,homepages/118/8131,1,,,,,,,
a_Jean_Baptiste_Beuscart,Q40072220,,,homepages/134/2272,1,,,,,,,
a_Francesco_Poletti,Q40177184,,,homepages/40/3886,1,,,,,,,
a_Lincoln_Chayes,Q40452131,,,homepages/45/1457,1,,,,,,,
a_Cory_D__Hirsch,Q40583381,,,homepages/253/4459,1,,,,,,,
a_Juan_Helen_Zhou,Q40612683,,,homepages/247/7929,1,,,,,,,
a_Michael_F__Plass,Q40762161,,,homepages/35/2703,1,,,,,,,
a_Mario_Birkholz,Q41034035,,,homepages/190/9186,1,,,,,,,
a_Eric_C__Chi,Q41046986,,,homepages/57/11142,1,,,,,,,
a_Christian_M__Zmasek,Q41048915,,,homepages/98/1303,1,,,,,,,
a_Jaroslav_Hlinka,Q41204318,,,homepages/24/11402,1,,,,,,,
a_Karl_Heinz_F_ouml_rster,Q41482045,,,homepages/24/6007,1,,,,,,,
a_Samu_Taulu,Q41535353,,,homepages/177/0802,1,,,,,,,
a_Freek_van_Ede,Q41693190,,,homepages/116/2030,1,,,,,,,
a_Matteo_Albano,Q41785833,,,homepages/162/4254,1,,,,,,,
a_J_uuml_rgen_Kosel,Q41790026,,,homepages/115/8432,1,,,,,,,
a_Michael_Ostrovsky,Q41800261,,,homepages/58/7045,1,,,,,,,
a_Christian_Francq,Q41802378,,,homepages/12/6947,1,,,,,,,
a_Gareth_H__McKinley,Q42106034,,,homepages/118/2890,1,,,,,,,
a_Michal_Bassani_Sternberg,Q42143926,,,homepages/213/6767,1,,,,,,,
a_L_ecirc__Nguy_ecirc_n_Hoang,Q42149796,,,homepages/183/8751,1,,,,,,,
a_Daniel_Krenn,Q42155003,,,homepages/129/6522,1,,,,,,,
a_Jin_Oh_Hahn,Q42186403,,,homepages/16/10798,1,,,,,,,
a_Christoph_U__Lehmann,Q42230281,,,homepages/39/9204,1,,,,,,,
a_Vicki_Stover_Hertzberg,Q42311237,Q61159250,,homepages/40/7648,1,,,,,,,
a_James_J__Feng,Q42387887,,,homepages/99/9746,1,,,,,,,
a_Alexander_Lyubartsev,Q42425365,,,homepages/13/4735,1,,,,,,,
a_Cristina_Granziera,Q42434014,,,homepages/76/10699,1,,,,,,,
a_J_ouml_rg_Sp_ouml_rri,Q42542349,,,homepages/188/4467,1,,,,,,,
a_Albert_Porcar_Castell,Q42585922,,,homepages/184/4869,1,,,,,,,
a_Albert_Yonas,Q42689875,,,homepages/72/1329,1,,,,,,,
a_Martin_P__J__Lavery,Q42843665,,,homepages/146/6883,1,,,,,,,
a_Marc_Torrent_Burgas,Q42850607,,,homepages/290/7088,1,,,,,,,
a_Arun_Prasad_Pandurangan,Q42884441,,,homepages/118/6079,1,,,,,,,
a_Joseph_R__Burgoyne,Q43071506,,,homepages/193/9690,1,,,,,,,
a_Abraham_A__Salinas_Miranda,Q43128880,,,homepages/130/7388,1,,,,,,,
a_Lukas_P__Beyer,Q43213962,,,homepages/233/9477,1,,,,,,,
a_Joanna_Argasinska,Q43429774,,,homepages/213/6860,1,,,,,,,
a_Natalie_M__Schenker,Q43573291,,,homepages/117/1155,1,,,,,,,
a_Ignacio_Oropesa,Q44254207,,,homepages/93/9475,1,,,,,,,
a_Henning_Krause,Q44374576,,,homepages/71/806,1,,,,,,,
a_Valentina_Camomilla,Q44609741,,,homepages/23/7337,1,,,,,,,
a_Gillian_Z__Heller,Q44746225,,,homepages/19/4802,1,,,,,,,
a_Guy_M__Wallis,Q44795599,,,homepages/16/8273,1,,,,,,,
a_Therese_E__Malliavin,Q44851326,Q59707977,,homepages/141/3189,1,,,,,,,
a_Daniel_Barbosa_0001,Q46619341,Q57078389,,homepages/81/9771,1,,,,,,,
a_Robert_D__Skeel,Q47167074,,,homepages/55/3977,1,,,,,,,
a_Ronald_P__Hart,Q47396125,,,homepages/210/8771,1,,,,,,,
a_Hao_Liu_0016,Q47426995,,,homepages/09/3214-16,1,,,,,,,
a_Jos_eacute__M__Loureiro,Q47444327,,,homepages/176/7972,1,,,,,,,
a_Julie_A__McMurry,Q47490301,,,homepages/141/5166,1,,,,,,,
a_Fernando_Vaquerizo_Villar,Q47670221,,,homepages/204/8675,1,,,,,,,
a_Lewis_Bowen,Q47784338,,,homepages/18/3596,1,,,,,,,
a_Nello_Blaser,Q47807043,,,homepages/224/1086,1,,,,,,,
a_Michael_Joshua_Frank,Q47823118,Q24768593,Q24768593,homepages/33/2026,1,,,,,,,
a_Yasushi_Miyashita,Q47910084,,,homepages/55/3446,1,,,,,,,
a_Ryan_L__Harne,Q47956613,,,homepages/269/5481,1,,,,,,,
a_Igor_Klep,Q48073785,,,homepages/37/9187,1,,,,,,,
a_Gregor_Kasprian,Q48160098,,,homepages/117/0968,1,,,,,,,
a_Markus_Strohmaier,Q48612584,Q92578709,,homepages/01/6659,1,,,,,,,
a_Heather_Whalley,Q48874567,,,homepages/17/6411,1,,,,,,,
a_Ido_Dagan,Q49593939,,,homepages/95/284,1,,,,,,,
a_Tay_Chee_Hsien_Aaron,Q50359431,,,homepages/00/2176,1,,,,,,,
a_John_A__McDermid,Q50379559,,,homepages/04/1777,1,,,,,,,
a_Juan_Luis_Jim_eacute_nez_Laredo,Q50379852,Q62058297,,homepages/15/4315,1,,,,,,,
a_Florian_Seitz,Q50386089,Q58229473,,homepages/121/6793,1,,,,,,,
a_Elissa_Ross,Q50758663,,,homepages/54/11115,1,,,,,,,
a_Stephen_A__Boppart,Q50825622,Q51174823,,homepages/40/1751,1,,,,,,,
a_Andrea_Kiesel,Q50923888,Q64019622,,homepages/86/7556,1,,,,,,,
a_Biao_Huang,Q51052073,,,homepages/19/5258,1,,,,,,,
a_Fabrice_Labeau,Q51125120,,,homepages/23/2633,1,,,,,,,
a_Brian_G__Pierce,Q51127429,,,homepages/80/2257,1,,,,,,,
a_Zhenglong_Sun,Q51235098,,,homepages/02/3837,1,,,,,,,
a_Patricio_Orio,Q51325952,,,homepages/155/6671,1,,,,,,,
a_Jeremy_J__Dahl,Q51484365,,,homepages/08/3091,1,,,,,,,
a_Felix_Liechti,Q51641545,,,homepages/253/4460,1,,,,,,,
a_John_Chodacki,Q51655799,,,homepages/219/1607,1,,,,,,,
a_Konstantinos_C__Zygalakis,Q51700355,,,homepages/80/9576,1,,,,,,,
a_Natalia_B__Janson,Q51708666,,,homepages/54/9887,1,,,,,,,
a_Carlos_Brito_Loeza,Q51719972,,,homepages/90/8115,1,,,,,,,
a_Tobias_Nef,Q51773272,,,homepages/01/830,1,,,,,,,
a_Yunhong_Ding,Q51805876,,,homepages/265/0897,1,,,,,,,
a_Eva_Mayr,Q51807653,,,homepages/18/1735,1,,,,,,,
a_Yongrae_Roh,Q51819483,,,homepages/90/1745,1,,,,,,,
a_Ricardo_L__Armentano,Q52004295,,,homepages/82/11029,1,,,,,,,
a_Rodion_Stepanov,Q52015163,,,homepages/201/0633,1,,,,,,,
a_J__Silvio_Gutkind,Q52088940,,,homepages/85/1230,1,,,,,,,
a_Herman_van_Vlijmen,Q52224215,Q91677128,,homepages/98/6823,1,,,,,,,
a_Laurence_B__Lovat,Q52349587,,,homepages/51/7425,1,,,,,,,
a_Remus_Daniel_Ene,Q52390718,,,homepages/128/5763,1,,,,,,,
a_Declan_M__Devine,Q52609784,,,homepages/228/0295,1,,,,,,,
a_Joaquin_Vanschoren,Q53089918,Q55967218,,homepages/85/5045,1,,,,,,,
a_Marc_W__Howard,Q53419050,,,homepages/57/3087,1,,,,,,,
a_Chiara_Dalla_Man,Q53534777,Q73581867,,homepages/56/11465,1,,,,,,,
a_Pascal_Frossard,Q53816923,,,homepages/64/4669,1,,,,,,,
a_Stephen_Westland,Q53843488,,,homepages/03/3354,1,,,,,,,
a_Philip_D__Welch,Q54598807,,,homepages/54/2176,1,,,,,,,
a_Nicolai_Friis,Q54769111,,,homepages/184/4005,1,,,,,,,
a_Russa_Biswas,Q54805661,,,homepages/222/9569,1,,,,,,,
a_Manuel_de_Le_oacute_n,Q55007363,,,homepages/71/5544,1,,,,,,,
a_Natalia_A__Trayanova,Q55081211,Q80547006,Q80547006,homepages/66/3504,1,,,,,,,
a_Andrew_R__Green,Q55098173,,,homepages/25/553,1,,,,,,,
a_Slav_eacute__Petrovski,Q55121999,,,homepages/34/9381,1,,,,,,,
a_Martin_Rosvall,Q55155942,,,homepages/81/7559,1,,,,,,,
a_Frank_Sommen,Q55232504,,,homepages/41/3286,1,,,,,,,
a_Gert_de_Cooman,Q55233468,,,homepages/c/GertdeCooman,1,,,,,,,
a_Gilles_Maurice_de_Schryver,Q55233658,,,homepages/05/4554,1,,,,,,,
a_Margherita_Francescatto,Q55298343,,,homepages/123/7338,1,,,,,,,
a_Catherine_Quantin,Q55621943,Q57005871,,homepages/63/7307,1,,,,,,,
a_Gerasimos_G__Rigatos,Q55624286,,,homepages/26/1523,1,,,,,,,
a_Claude_Y__Laporte,Q55722761,,,homepages/63/5868,1,,,,,,,
a_Pierre_Lafaye_de_Micheaux,Q55725642,Q61819695,,homepages/173/1964,1,,,,,,,
a_Antonio_Campillo,Q55739738,,,homepages/03/3608,1,,,,,,,
a_Johan_Verjans,Q55777408,,,homepages/228/8303,1,,,,,,,
a_Rui_Henriques,Q55979459,,,homepages/55/9661,1,,,,,,,
a_Mariano_Alca_ntilde_iz_Raya,Q56037099,,,homepages/24/3557,1,,,,,,,
a_Jacob_Friis_Sherson,Q56042106,,,homepages/164/5726,1,,,,,,,
a_Valerie_Hendrix,Q56052005,,,homepages/75/11528,1,,,,,,,
a_Fr_eacute_d_eacute_ric_Chalmel,Q56057079,,,homepages/82/2257,1,,,,,,,
a_Guoqiang_Bi,Q56331671,,,homepages/168/4521,1,,,,,,,
a_Thiago_Boaventura_Cunha,Q56402607,,,homepages/49/8366,1,,,,,,,
a_Marco_Bravi,Q56419512,,,homepages/85/10288,1,,,,,,,
a_Henry_Chubb,Q56440036,,,homepages/163/9754,1,,,,,,,
a_Philipp_Mayr_0001,Q56447853,Q57955127,,homepages/59/561,1,,,,,,,
a_Lukas_Galke,Q56452240,,,homepages/200/7830,1,,,,,,,
a_Joseph_P__Wherton,Q56480510,,,homepages/53/5354,1,,,,,,,
a_Mario_Lorenz_0001,Q56515085,,,homepages/95/1755-1,1,,,,,,,
a_Nuno_Datia,Q56529129,,,homepages/139/4819,1,,,,,,,
a_St_eacute_phane_Joost,Q56545568,,,homepages/27/5970,1,,,,,,,
a_Hangjung_Zo,Q56571369,,,homepages/48/3677,1,,,,,,,
a_Martin_Larralde,Q56604108,,,homepages/209/7618,1,,,,,,,
a_Julia_Wolf,Q56616972,,,homepages/36/7989,1,,,,,,,
a_Sandra_Verhagen,Q56697340,,,homepages/130/4209,1,,,,,,,
a_Elizabeth_F__Wanner,Q56747817,,,homepages/63/1340,1,,,,,,,
a_Peng_Chun_Peng,Q56750565,,,homepages/30/11346,1,,,,,,,
a_Claudia_Giardino,Q56755552,,,homepages/82/8958,1,,,,,,,
a_Oluwole_Daniel_Makinde,Q56808067,Q87512513,,homepages/57/1610,1,,,,,,,
a_Peter_Frick,Q56812165,,,homepages/166/9629,1,,,,,,,
a_R_eacute_mi_Rampin,Q56892446,,,homepages/181/5760,1,,,,,,,
a_Aoife_McMahon,Q56910092,,,homepages/197/3897,1,,,,,,,
a_James_G__Lefevre,Q56912997,,,homepages/02/5967,1,,,,,,,
a_Francesca_Marina_Bosco,Q56919007,,,homepages/48/9135,1,,,,,,,
a_Jinyun_Guo,Q56972640,,,homepages/201/8817,1,,,,,,,
a_Leonid_Mochalov,Q56993521,,,homepages/280/5591,1,,,,,,,
a_Ibai_D_iacute_ez,Q56994283,,,homepages/116/7428,1,,,,,,,
a_Jacques_Olivier_Klein,Q57011518,,,homepages/62/3235,1,,,,,,,
a_Duygu_Tosun,Q57011621,,,homepages/44/4335,1,,,,,,,
a_Simone_Montangero,Q57016111,,,homepages/179/8859,1,,,,,,,
a_Jonathan_C__Silverstein,Q57022422,,,homepages/85/5558,1,,,,,,,
a_Andrew_R__Cohen,Q57026542,,,homepages/30/1033,1,,,,,,,
a_Elishai_Ezra_Tsur,Q57029889,,,homepages/190/8115,1,,,,,,,
a_Bogdan_H__Chojnicki,Q57035341,,,homepages/217/4106,1,,,,,,,
a_Vladimir_Litvak,Q57042713,,,homepages/78/8713,1,,,,,,,
a_Samuel_Stuart,Q57058317,,,homepages/209/5782,1,,,,,,,
a_Vincenzo_Valentini,Q57059807,,,homepages/163/6827,1,,,,,,,
a_Adam_Amara,Q57076757,,,homepages/17/10697,1,,,,,,,
a_Marco_Polcari,Q57084579,,,homepages/153/8486,1,,,,,,,
a_Alireza_Rastegarpanah,Q57112065,,,homepages/173/4699,1,,,,,,,
a_Michelle_A__Chan_Seng_Yue,Q57152835,,,homepages/234/1002,1,,,,,,,
a_Phil_G__Howlett,Q57160503,,,homepages/51/8083,1,,,,,,,
a_Christopher_N__Schmickl,Q57160510,,,homepages/186/4340,1,,,,,,,
a_Tsonko_M__Tsonkov,Q57189198,,,homepages/213/6994,1,,,,,,,
a_Veronika_Thost,Q57193629,,,homepages/132/3874,1,,,,,,,
a_Thomas_P__Quinn,Q57202617,,,homepages/223/6156,1,,,,,,,
a_M_oacute_nica_Garc_iacute_a_Mel_oacute_n,Q57413585,,,homepages/23/1679,1,,,,,,,
a_Adrienne_Muir,Q57414376,,,homepages/13/3108,1,,,,,,,
a_Petr_N__Vabishchevich,Q57417204,,,homepages/60/3674,1,,,,,,,
a_Lucas_M__Bietti,Q57419607,,,homepages/168/1632,1,,,,,,,
a_Chongshou_Li,Q57428120,,,homepages/143/0639,1,,,,,,,
a_Shuanggen_Jin,Q57430071,,,homepages/01/9930,1,,,,,,,
a_Samira_Manabi_Khan,Q57430327,,,homepages/01/9032,1,,,,,,,
a_Xinfei_Guo,Q57431570,,,homepages/145/9137,1,,,,,,,
a_Egor_Vladimirovich_Kuzmin,Q57446369,,,homepages/86/3079,1,,,,,,,
a_Yahia_Said,Q57446660,,,homepages/116/7139,1,,,,,,,
a_Tri_Dev_Acharya,Q57452837,,,homepages/187/1280,1,,,,,,,
a_Joo_Ho_Lee_0001,Q57454518,Q87833172,Q87833172,homepages/75/6843-1,1,,,,,,,
a_Scott_A__Hale,Q57470399,,,homepages/32/10840,1,,,,,,,
a_Klemens_Hocke,Q57473101,,,homepages/196/9194,1,,,,,,,
a_John_Xun_Yang,Q57487949,,,homepages/171/0315,1,,,,,,,
a_Stephan_Druskat,Q57490877,,,homepages/154/4420,1,,,,,,,
a_Dionysios_E__Raitsos,Q57542550,,,homepages/197/5283,1,,,,,,,
a_Jaime_Duque_Domingo,Q57542751,,,homepages/182/5647,1,,,,,,,
a_Ruibin_Bai,Q57551419,,,homepages/52/6323,1,,,,,,,
a_Jacques_Carette,Q57556817,,,homepages/49/1449,1,,,,,,,
a_Sihao_Zhao,Q57567451,,,homepages/187/7974,1,,,,,,,
a_Xiaoqun_Zhang,Q57593227,,,homepages/76/8414,1,,,,,,,
a_Abdallah_Sherif_Radwan_Mohamed,Q57611603,,,homepages/169/8082,1,,,,,,,
a_Federica_Mandreoli,Q57635272,,,homepages/19/4797,1,,,,,,,
a_Ravindra_W__Chhajlany,Q57657378,,,homepages/38/11076,1,,,,,,,
a_Osagie_G__Izuogu,Q57677463,,,homepages/176/7112,1,,,,,,,
a_Luis_Adri_aacute_n_Cabrera_Diego,Q57695628,,,homepages/06/10490,1,,,,,,,
a_Angel_Juan_Duran,Q57800647,,,homepages/131/9491,1,,,,,,,
a_Mirza_Golam_Kibria,Q57838129,,,homepages/123/9279,1,,,,,,,
a_Claudio_Sassanelli,Q57870314,,,homepages/188/0252,1,,,,,,,
a_Jean_Charles_Dufour,Q57904374,,,homepages/77/2229,1,,,,,,,
a_Andrea_D_Alpaos,Q57910849,,,homepages/275/0864,1,,,,,,,
a_Thomas_Louail,Q57913056,,,homepages/18/8016,1,,,,,,,
a_B_eacute_atrice_Rivi_egrave_re,Q57915325,,,homepages/38/7575,1,,,,,,,
a_Ranesh_Kumar_Naha,Q57921167,,,homepages/189/2658,1,,,,,,,
a_Annika_Lantz_Andersson,Q57950494,,,homepages/49/7835,1,,,,,,,
a_Juan_Pablo_Carrascal,Q57966777,,,homepages/18/10672,1,,,,,,,
a_Soon_Mo_Jung,Q57984467,,,homepages/78/16,1,,,,,,,
a_Jessica_Vitak,Q58006438,,,homepages/90/9167,1,,,,,,,
a_Shlomo_Argamon,Q58007807,,,homepages/a/ShlomoArgamon,1,,,,,,,
a_Gilles_Boulet,Q58097432,,,homepages/12/5934,1,,,,,,,
a_Gil_Lopes,Q58117534,,,homepages/99/11058,1,,,,,,,
a_Ananda_Pascual,Q58149555,,,homepages/173/0251,1,,,,,,,
a_Ricardo_Mendon_ccedil_a,Q58208421,,,homepages/124/5812,1,,,,,,,
a_Grzegorz_Chrupala,Q58209559,,,homepages/19/1379,1,,,,,,,
a_Lihang_Zhou,Q58214873,,,homepages/99/8984,1,,,,,,,
a_Florian_Schaub,Q58215741,,,homepages/08/7562,1,,,,,,,
a_Arif_I__Sarwat,Q58219068,,,homepages/157/6317,1,,,,,,,
a_Monika_Tomaszewska,Q58229806,,,homepages/142/5874,1,,,,,,,
a_Rebecca_Smethurst,Q58246368,,,homepages/241/7217,1,,,,,,,
a_John_R__Venable,Q58284360,,,homepages/35/6489,1,,,,,,,
a_Clemente_Ibarra_Castanedo,Q58318313,,,homepages/36/1303,1,,,,,,,
a_Ella_Bingham,Q58331390,,,homepages/19/402,1,,,,,,,
a_Pieter_Libin,Q58345807,,,homepages/75/7245,1,,,,,,,
a_Daniel_F__Albuquerque,Q58346039,,,homepages/87/10237,1,,,,,,,
a_Kyle_Bradbury,Q58364660,,,homepages/177/6691,1,,,,,,,
a_Fr_eacute_d_eacute_ric_Chavane,Q58371454,,,homepages/30/4449,1,,,,,,,
a_Kati_Kuusinen,Q58373782,,,homepages/118/9591,1,,,,,,,
a_Paolo_Guagliardo,Q58396351,,,homepages/47/9855,1,,,,,,,
a_Thao_Nguyen_Trang,Q58418699,,,homepages/205/1180,1,,,,,,,
a_Mario_Vega_Barbas,Q58423533,,,homepages/131/7038,1,,,,,,,
a_Eduardo_M__Mendiondo,Q58423716,,,homepages/60/9692,1,,,,,,,
a_Yuanwei_Qin,Q58436354,,,homepages/174/6647,1,,,,,,,
a_Matthew_Reimherr,Q58476128,,,homepages/187/4282,1,,,,,,,
a_Zhen_Wang_0014,Q58488739,,,homepages/78/6727-14,1,,,,,,,
a_Mariana_Lobo,Q58494245,,,homepages/197/6929,1,,,,,,,
a_Vasileios_Tzoumas,Q58608521,,,homepages/122/4477,1,,,,,,,
a_Rig_Das,Q58656760,,,homepages/170/1965,1,,,,,,,
a_Tibor_Hianik,Q58660447,,,homepages/190/4568,1,,,,,,,
a_Aleksandra_M__Tomczyk,Q58744636,,,homepages/235/5445,1,,,,,,,
a_Agner_Fog,Q58806631,,,homepages/39/8215,1,,,,,,,
a_Matthew_J__Hancock,Q58806914,,,homepages/116/7796,1,,,,,,,
a_Jie_Ren_0005,Q58808097,,,homepages/r/JieRen-5,1,,,,,,,
a_David_W__Carmichael,Q58848548,,,homepages/13/11221,1,,,,,,,
a_Ren_eacute__C__L__Olsthoorn,Q58850219,,,homepages/28/2389,1,,,,,,,
a_Masud_Rana_Rashel,Q58881240,,,homepages/239/7056,1,,,,,,,
a_Enza_Lissandrello,Q58884443,,,homepages/234/5862,1,,,,,,,
a_Christian_Schmidt_0022,Q58918263,,,homepages/228/0181-22,1,,,,,,,
a_Silvio_Gonnet,Q58926157,,,homepages/85/2254,1,,,,,,,
a_Xin_She_Yang_0001,Q58947581,Q58947594,Q58947594,homepages/14/6178-1,1,,,,,,,
a_Seiichi_Uchida,Q58981990,,,homepages/07/2381,1,,,,,,,
a_Marco_Taisch,Q59073807,,,homepages/73/3555,1,,,,,,,
a_Stefano_Paraboschi,Q59098950,,,homepages/05/600,1,,,,,,,
a_Andre_Riker,Q59152746,,,homepages/28/11298,1,,,,,,,
a_Antonio_Ramon_Lazaro_Guillen,Q59155344,,,homepages/207/6084,1,,,,,,,
a_Erica_L__Neely,Q59160568,,,homepages/187/4434,1,,,,,,,
a_Abu_Saleh_Mohammad_Mosa,Q59191615,,,homepages/123/4215,1,,,,,,,
a_Valentina_Tibollo,Q59193313,,,homepages/84/9737,1,,,,,,,
a_Eberhard_O__Voit,Q59268341,Q64698689,,homepages/05/1129,1,,,,,,,
a_Achraf_Mallat,Q59296788,,,homepages/10/5130,1,,,,,,,
a_Bjorn_Stevens,Q59310924,,,homepages/242/9112,1,,,,,,,
a_Marta_Bunge,Q59325321,,,homepages/84/2437,1,,,,,,,
a_Vladimir_Gligorov,Q59389194,,,homepages/170/6756,1,,,,,,,
a_Pascal_Landais,Q59429165,,,homepages/162/5165,1,,,,,,,
a_Jens_Grivolla,Q59488045,,,homepages/75/4465,1,,,,,,,
a_Oskar_Casquero,Q59511537,,,homepages/03/2390,1,,,,,,,
a_Rick_Anderson_0001,Q59531583,,,homepages/137/4031,1,,,,,,,
a_John_S__Erickson,Q59539739,,,homepages/42/5800,1,,,,,,,
a_Xu_Yao_Zhang,Q59541964,,,homepages/58/9924,1,,,,,,,
a_Lukas_P__M__Kremer,Q59549058,,,homepages/185/8319,1,,,,,,,
a_Salvatore_Gianluca_Leonardi,Q59560429,,,homepages/191/3009,1,,,,,,,
a_Marco_Gilardi,Q59569342,,,homepages/149/1206,1,,,,,,,
a_Leonardo_Angelini,Q59569349,,,homepages/88/4373,1,,,,,,,
a_Dominik_Dorosz,Q59590940,,,homepages/203/1007,1,,,,,,,
a_Joanna_I__Sulkowska,Q59668869,,,homepages/52/9437,1,,,,,,,
a_Roarke_Horstmeyer,Q59674533,,,homepages/04/9663,1,,,,,,,
a_Stephen_P__Shipman,Q59676407,,,homepages/39/9337,1,,,,,,,
a_Colline_Poirier,Q59678104,,,homepages/21/6576,1,,,,,,,
a_Mohd_Faizal_Ab_Razak,Q59680640,,,homepages/189/2612,1,,,,,,,
a_Joanna_Zyla,Q59687418,,,homepages/134/3647,1,,,,,,,
a_Nikolaos_N__Louros,Q59687651,,,homepages/177/6889,1,,,,,,,
a_Natalie_M__Trumpp,Q59692582,,,homepages/141/3977,1,,,,,,,
a_Bruce_C__Hansen,Q59699656,,,homepages/57/1133,1,,,,,,,
a_Jacqueline_S__Hebert,Q59701750,,,homepages/127/1883,1,,,,,,,
a_Mohammad_Nazmul_Haque,Q59702204,,,homepages/34/10584,1,,,,,,,
a_El_Sayed_M__Sherif,Q59705275,,,homepages/253/5773,1,,,,,,,
a_Sutao_Song,Q59706095,,,homepages/131/8696,1,,,,,,,
a_Daniel_Ritchie,Q59747889,,,homepages/17/7188,1,,,,,,,
a_Raymond_T__Boute,Q59747983,,,homepages/b/RTBoute,1,,,,,,,
a_John_M__Acken,Q59748524,,,homepages/23/1178,1,,,,,,,
